*year_2024,year,flood,precipitation,temperature,humidity,month,day,risk_level,is_monsoon_season,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk
Knee Level                       14.478768983472039,2024,1,40.0,27.110989467651954,85.12186680262307,,,,,23.077380343527867,316.1061868239458,100.678613187787,,1
PNHS                        0530H 25 October,2024,1,40.0,27.146833294378865,85.75727773126944,,,,,23.280385223505206,318.46583109944555,100.81172182148384,,1
221                (Southbound)                         2024                               120.99828446924717,2024,1,40.0,30.305165012891372,77.55784557617098,,,,,23.504033082302087,288.01664888543485,112.5404142687381,,0
Dr. A. Santos,2024,1,40.0,28.806869035144008,78.95162542402485,,,,,22.743491337016298,293.19255079556035,106.97638417812007,,0
Ave.                        Subsided as of,2024,1,40.0,25.480710992822438,84.00971790891022,,,,,21.406273426254806,311.97614175823765,94.62445658271079,,0
Knee Level                       14.47535600983211,2024,1,40.0,30.44398562255378,77.89443204759844,,,,,23.714169693340793,289.26658700375845,113.05593460706328,,0
Canaynay                      0530H 25 October,2024,1,40.0,27.264932872938438,89.82555151424253,,,,,24.490876323104963,333.57365897959994,101.25029311751221,,1
222                   Avenue                            2024                               121.00119569611074,2024,1,40.0,29.147628177954335,93.76376726621291,,,,,27.329914248398197,348.198506988772,108.2418178123346,,1
Subsided as of,2024,1,40.0,30.76998052790876,80.20944490332737,,,,,24.680430578297536,297.86355407885475,114.26654018147745,,0
San Pedro        Waist Level   0530H 25 October   14.47049906565463,2024,1,40.0,28.6218427710408,87.24263211825433,,,,,24.970448994204297,323.9818016601094,106.28927581213973,,1
223                  Valley 2                           2024                               121.00752286000917,2024,1,40.0,25.062893587510754,91.86022046549743,,,,,23.022829304520396,341.1295487619707,93.07286153736246,,1
Subsided as of,2024,1,40.0,32.70454264700295,76.69463074063196,,,,,25.08262821853142,284.8110383846124,121.45067602824993,,0
San Felipe St. Waist Level      0530H 25 October   14.469666267935581,2024,1,40.0,24.598645968700268,83.40767368348612,,,,,20.51715836012953,309.74040713978206,91.34884454811385,,0
224                  Valley 2                           2024                               121.00771413844114,2024,1,40.0,25.235142223934698,88.50880922830979,,,,,22.335323889475013,328.6838416075117,93.71251926211433,,1
Subsided as of,2024,1,40.0,28.403615257208436,83.4310844946141,,,,,23.69744424476667,309.8273448740458,105.47887221258554,,0
Knee Level    0530H 25 October   14.470022333185764,2024,1,40.0,29.483136434171957,83.86190543295537,,,,,24.725119995094495,311.4272294764213,109.48775190077303,,0
San Isidro,2024,1,40.0,25.88547568791443,84.61058274732804,,,,,21.90185182646232,314.2074966380508,96.1275794479925,,0
225                Topland Drive                        2024                               121.00124133641889,2024,1,40.0,22.708788851254912,83.44445816724306,,,,,18.94922581327296,309.87700897114996,84.33072394670646,,0
Subsided as of,2024,1,40.0,27.2609377794164,83.89979705288967,,,,,22.871871471644887,311.5679427377715,101.23545704980491,,0
N.Lopez Ave. Gutter Level       0530H 25 October   14.468059657967606,2024,1,40.0,27.317734791797985,87.6678014977995,,,,,23.948857510968768,325.56069879160634,101.44637684845742,,1
226                    Bridge                           2024                               121.01120825562478,2024,1,40.0,26.721731630026703,84.79117058658638,,,,,22.657669050105753,314.8781225935071,99.23307615523613,,0
Dr. A. Santos,2024,1,40.0,25.869682671327443,84.95045500397877,,,,,21.976413137378113,315.4696367565968,96.06893094274608,,0
Ave. corner                     Subsided as of,2024,1,40.0,28.680768861091316,77.14733356452368,,,,,22.126448422136153,286.4921829459348,106.50810209415144,,0
Gutter Level                         14.467433427185227,2024,1,40.0,30.261788514458097,83.57607999655453,,,,,25.291616577231647,310.36579611984956,112.37933251580485,,0
Greenheights                    0530H 25 October,2024,1,40.0,27.160930403824175,83.87223817055747,,,,,22.780480237634766,311.46560084215304,100.86407245334121,,0
227                    Village                          2024                               121.01399484651343,2024,1,40.0,32.15757452991179,84.19473610850372,,,,,27.07498501435464,312.66322017607996,119.41947050724235,,0
Subsided as of,2024,1,40.0,26.656544111490277,87.22116089218085,,,,,23.250147227778093,323.902066714725,98.9909976073015,,1
Pascor Drive      Knee Level    0530H 25 October   14.523354818011686,2024,1,40.0,29.633997412734015,82.23302647682756,,,,,24.368932938555957,305.3782700849026,110.04798501671677,,0
228                                                     2024                               120.99209767280882,2024,1,40.0,29.544133884363657,81.71955476048427,,,,,24.143334668143346,303.47145586204743,109.71427032794512,,0
Sto. Niño,2024,1,40.0,29.06236548720131,89.89816217358121,,,,,26.12653245716313,333.843303895865,107.92518866562212,,1
Subsided as of,2024,1,40.0,29.55184905114235,73.3873664203472,,,,,21.687323747149733,272.5292739875951,109.74292115578444,,0
Sitio Libjo     Knee Level    0530H 25 October   14.501135778745136,2024,1,40.0,26.982967227983757,77.05878567581469,,,,,20.79274688518732,286.1633539798595,100.20319337463825,,0
229                                                     2024                               121.01088021145056,2024,1,40.0,29.429435163937036,81.86916402228061,,,,,24.093632545194342,304.0270406375746,109.2883283636821,,0
Subsided as of,2024,1,40.0,27.793365492453614,79.29886472366596,,,,,22.039823304014845,294.4820489591695,103.21266573247917,,0
Vitalez      Urma Drive       Knee Level    0530H 25 October   14.509714792204129,2024,1,40.0,29.165941628209634,87.06685697032447,,,,,25.393868681481603,323.3290479807362,108.30982612964766,,1
230                                                     2024                               121.0059372323226,2024,1,40.0,26.734867733938827,84.64729478544986,,,,,22.63034230124732,314.3438294373318,99.28185802378952,,0
                                                      Subsided as of,2024,1,40.0,28.874062850985528,81.56969604337469,,,,,23.552485302921863,302.9149447162372,107.2259132556844,,0
Alejandro St      Gutter Level   0530H 25 October   14.509430572513276,2024,1,40.0,25.568412685223144,82.5735702054972,,,,,21.112751199063986,306.64290376318155,94.95014313781276,,0
231                                                       2024                               121.00675642251565,2024,1,40.0,27.44089579620917,90.08544814378551,,,,,24.720253952684228,334.5388038433013,101.90374411414604,,1
Subsided as of,2024,1,40.0,29.591332949141318,85.6472525305133,,,,,25.344163658096054,318.05724458728406,109.88954745647801,,1
Vitalez,2024,1,40.0,26.896678520862373,83.61830721367086,,,,,22.490547275848122,310.52260993378746,99.88275404220025,,0
Knee Level     0530H 25 October   14.509479429699478,2024,1,40.0,27.34077262431828,83.66349445371307,,,,,22.874245788148823,310.69041600617965,101.5319294997822,,0
Compound,2024,1,40.0,27.850559475191016,85.83121543379804,,,,,23.90447370266925,318.74040408623205,103.42505970915634,,1
232                                                       2024                               121.00467858641738,2024,1,40.0,24.077675518884615,88.92226718145244,,,,,21.410414955985743,330.219247513059,89.41418323810007,,1
Subsided as of,2024,1,40.0,27.620510170467732,83.17249190688568,,,,,22.97266658617281,308.8670426636008,102.57075503717121,,0
Gat Mendoza       Knee Level     0530H 25 October   14.509679093557954,2024,1,40.0,31.86753659785414,86.15041620856219,,,,,27.45401541446722,319.9257791670666,118.34239374446837,,1
233                                                       2024                               121.00705580836875,2024,1,40.0,26.30989669691478,76.26692045300872,,,,,20.065747985104764,283.22270540785263,97.70369745153866,,0
Merville Park                     Subsided as of,2024,1,40.0,27.54640473930795,83.87533823292232,,,,,23.104640146104284,311.47711314715616,102.29555917802516,,0
Subdivision      Gutter Level   0530H 25 October   14.502216241783653,2024,1,40.0,28.47167076096749,75.91160152746029,,,,,21.613301256276063,281.9032029711646,105.73160123033067,,0
234                     Gate 1                            2024                               121.02065913981193,2024,1,40.0,28.48959774346725,80.61232269570588,,,,,22.96612646767236,299.3596697949271,105.79817437178207,,0
Merville,2024,1,40.0,28.997645809928454,90.84491641430745,,,,,26.34288709814643,337.3591439982598,107.68484747993553,,1
West Service                      Subsided as of,2024,1,40.0,30.697015948845753,70.0,,,,,21.487911164192028,259.9500446693016,113.99558095881022,,0
Rd near Sittio    Gutter Level   0530H 25 October   14.502180767623344,2024,1,40.0,31.84252060501748,88.79696531969338,,,,,28.275191978553593,329.7539300193245,118.24949505224927,,1
235                      Wella                            2024                               121.02041864309437,2024,1,40.0,27.869200919568357,83.97848222393195,,,,,23.40413194019159,311.86014579101794,103.49428605627907,,0
Doña,2024,1,40.0,28.217124032052045,88.81469997669359,,,,,25.06095405111853,329.81978894617305,104.78632360815931,,1
Soledad Ave.                      Subsided as of,2024,1,40.0,29.155498453235822,89.90157176160326,,,,,26.211251364388932,333.8559656467027,108.2710446467772,,1
Gutter Level                      14.493226758788936,2024,1,40.0,29.354740261815753,94.59717519442131,,,,,27.768755073337175,351.2934273911366,109.01094346163929,,1
infront of                    0530H 25 October,2024,1,40.0,27.722126293730962,83.47236901319506,,,,,23.140315558207085,309.9806579090354,102.94811383404833,,0
236                 Airport Village                       2024                               121.02062243590919,2024,1,40.0,30.26536657361249,76.5180563975767,,,,,23.158470263730134,284.1553168365457,112.39261989633361,,0
Doña,2024,1,40.0,26.74693136586033,89.7374824718578,,,,,24.002022846198752,333.2466082438586,99.32665719031623,,1
Soledad Ave,2024,1,40.0,29.602297774589605,86.83403396786542,,,,,25.704869304855805,322.4644429823181,109.93026612597906,,1
infront of     Gutter Level    Subsided as of    14.49068467817957,2024,1,40.0,26.793302032445865,86.4391652851251,,,,,23.159906629168663,320.9980696720773,99.49885800246273,,1
Moonwalk         Fastrack                      0530H 25 October,2024,1,40.0,32.54751341387729,89.45411266611306,,,,,29.115089319268055,332.1942940486975,120.86753665445848,,1
237                    Carwash                            2024                               121.01770598537507,2024,1,40.0,30.445658322799396,87.81605774670206,,,,,26.736176894113118,326.1112590562452,113.06214629997136,,1
Daang                         Subsided as of,2024,1,40.0,25.571902905909774,79.24238404398561,,,,,20.263785508056138,294.2723038848001,94.96310432386126,,0
Batang corner     Gutter Level   0530H 25 October   14.492537299258538,2024,1,40.0,26.611638280866,90.24509830714405,,,,,24.015699127709098,335.13167623039436,98.82423656906303,,1
238                     Jordan                            2024                               121.00852927535081,2024,1,40.0,27.134879813964773,79.80021233509424,,,,,21.653691708416513,296.34383944467857,100.76733171051816,,0
Armstrong                       Subsided as of,2024,1,40.0,28.796007679286905,81.27521404526352,,,,,23.404016877830955,301.82136459390426,106.93604975040259,,0
Ave. going to     Gutter Level   0530H 25 October   14.497931018323621,2024,1,40.0,26.523895723630293,84.53409731332111,,,,,22.42173582229745,313.92346246681296,98.4983982594513,,0
239                 Rombi Village                         2024                               121.01381776539397,2024,1,40.0,27.86470097937351,81.78591587476843,,,,,22.789400901746195,303.7178926423685,103.47757520406964,,0
San Antonio                      Subsided as of,2024,1,40.0,25.99420675141148,85.51358676766586,,,,,22.228578544934713,317.56086714409906,96.5313600881782,,1
Valley 1 Sra.     Gutter Level   0530H 25 October   14.466553925399406,2024,1,40.0,29.040887499718107,93.70554384347437,,,,,27.21292156858242,347.9822901124623,107.84542861125547,,1
240                   De La Paz                           2024                               121.0190793391125,2024,1,40.0,31.463012426115316,77.77663252869985,,,,,24.47087155711888,288.8291300009054,116.84016407999238,,0
San Antonio,2024,1,40.0,28.072740626022426,90.95700153518595,,,,,25.53412312217999,337.7753801722474,104.2501454246321,,1
