temperature,humidity,precipitation,flood,risk_level,month,is_monsoon_season,season,year,latitude,longitude,flood_depth_m,weather_type,flood_depth_category,weather_description
27.5,85.0,10.16,0,0,6,1,wet,2025,14.483302140315637,121.01221654603904,0.2032,monsoon,"45    2025     2250h   june    bosco        st.     level    8""    monsoon     14.483302140315635   121.01221654603904","45    2025     2250h   june    bosco        st.     level    8""    monsoon     14.483302140315635   "
27.5,75.0,5.0,0,0,6,1,wet,2025,,,0.1,,"june 7,                          soledad cor. gutter          southwest",
27.5,85.0,10.16,0,0,6,1,wet,2025,14.482209800252452,121.03455339128398,0.2032,monsoon,"46    2025     2250h   june               egypt     level    8""    monsoon     14.482209800252452   121.03455339128398","46    2025     2250h   june               egypt     level    8""    monsoon     14.482209800252452   "
27.5,75.0,25.0,1,1,6,1,wet,2025,,,0.5,,"june 7,                          street (front knee           southwest",
27.5,85.0,24.13,1,1,6,1,wet,2025,14.481124921616663,121.0303766655146,0.4826,monsoon,"47    2025     2250h   june             of ben’s)   level    19""   monsoon     14.481124921616665   121.0303766655146","47    2025     2250h   june             of ben’s)   level    19""   monsoon     14.481124921616665   "
27.5,75.0,5.0,0,0,6,1,wet,2025,,,0.1,,"june 7,                   bosco  ave. corner gutter           southwest",
27.5,85.0,10.16,0,0,6,1,wet,2025,14.486465975053216,121.027126782014,0.2032,monsoon,"48    2025     2250h   june            russia st. level      8""    monsoon     14.486465975053216    121.027126782014","48    2025     2250h   june            russia st. level      8""    monsoon     14.486465975053216   "
27.5,75.0,50.0,1,2,6,1,wet,2025,,,1.0,,"june 7,                           of fastrack waist           southwest",
27.5,85.0,46.99,1,2,6,1,wet,2025,14.490522079015353,121.01782551205504,0.9398,monsoon,"49    2025     0045h   june             carwash     level    37""   monsoon     14.490522079015351   121.01782551205505","49    2025     0045h   june             carwash     level    37""   monsoon     14.490522079015351   "
27.5,75.0,25.0,1,1,6,1,wet,2025,,,0.5,,"june 7,                          village gate knee            southwest",
27.5,85.0,24.13,1,1,6,1,wet,2025,14.489049506470783,121.0126287444766,0.4826,monsoon,"50    2025     0045h   june                 1       level    19""   monsoon     14.489049506470783   121.01262874447659","50    2025     0045h   june                 1       level    19""   monsoon     14.489049506470783   "
27.5,75.0,5.0,0,0,6,1,wet,2025,,,0.1,,"june 7,                  moonwal    haise 2    gutter         southwest",
27.5,85.0,10.16,0,0,6,1,wet,2025,14.49550011718734,121.0060716017649,0.2032,monsoon,"51    2025     0045h   june      k        street    level    8""    monsoon     14.49550011718734    121.0060716017649","51    2025     0045h   june      k        street    level    8""    monsoon     14.49550011718734    "
27.5,75.0,50.0,1,2,6,1,wet,2025,,,1.0,,"     june 7,                  moonwal     haise 3       waist          southwest",
27.5,85.0,24.13,1,1,6,1,wet,2025,14.496430813529676,121.0060859385298,0.4826,monsoon,"52    2025     0045h   june      k         street       level    19""   monsoon     14.496430813529676   121.00608593852981","52    2025     0045h   june      k         street       level    19""   monsoon     14.49643081352967"
27.5,75.0,25.0,1,1,6,1,wet,2025,,,0.5,,"june 7,                           near daang       knee           southwest",
27.5,85.0,24.13,1,1,6,1,wet,2025,14.49241430874772,121.00860647361851,0.4826,monsoon,"53    2025     0045h   june             batang st.      level    19""   monsoon     14.49241430874772    121.00860647361851","53    2025     0045h   june             batang st.      level    19""   monsoon     14.49241430874772"
27.5,75.0,25.0,1,1,6,1,wet,2025,,,0.5,,"june 7,                  moonwal                   knee           southwest",
27.5,85.0,24.13,1,1,6,1,wet,2025,14.493823256727966,121.00129971497938,0.4826,monsoon,"54    2025     0045h   june       k       purok 7       level    19""   monsoon     14.493823256727966   121.00129971497938","54    2025     0045h   june       k       purok 7       level    19""   monsoon     14.49382325672796"
27.5,75.0,25.0,1,1,6,1,wet,2025,,,0.5,,"june 7,                           (northbound      knee           southwest",
27.5,85.0,24.13,1,1,6,1,wet,2025,14.461084936317045,121.02733352014847,0.4826,monsoon,"55    2025     2240h   june                   )         level    19""   monsoon     14.461084936317045   121.02733352014849","55    2025     2240h   june                   )         level    19""   monsoon     14.46108493631704"
27.5,75.0,5.0,0,0,6,1,wet,2025,,,0.1,,"june 7,                    sun      sta. ana       gutter         southwest",
27.5,85.0,10.16,0,0,6,1,wet,2025,14.491771105458936,121.03092545447625,0.2032,monsoon,"56    2025     2230h   june    valley      drive        level    8""    monsoon     14.491771105458936   121.03092545447625","56    2025     2230h   june    valley      drive        level    8""    monsoon     14.49177110545893"
27.5,75.0,5.0,0,0,6,1,wet,2025,,,0.1,,"june 8,                           sto. niño de     gutter         southwest",
27.5,85.0,10.16,0,0,6,1,wet,2025,14.503858197230144,120.9908283562313,0.2032,monsoon,"57    2025     0100h   june               coastal       level    8""    monsoon     14.503858197230143   120.9908283562313","57    2025     0100h   june               coastal       level    8""    monsoon     14.50385819723014"
27.5,75.0,5.0,0,0,6,1,wet,2025,,,0.1,,"june 8,                                            gutter         southwest",
27.5,85.0,10.16,0,0,6,1,wet,2025,14.507349663762998,120.9922845352107,0.2032,monsoon,"58    2025     0100h   june             em factor       level    8""    monsoon     14.507349663762998   120.9922845352107","58    2025     0100h   june             em factor       level    8""    monsoon     14.50734966376299"
27.5,75.0,5.0,0,0,6,1,wet,2025,,,0.1,,"june 8,                           (northbound      gutter         southwest",
27.5,85.0,10.16,0,0,6,1,wet,2025,14.48112178,120.9967255,0.2032,monsoon,"59    2025     0000h   june                   )         level    8""    monsoon        14.48112178          120.9967255","59    2025     0000h   june                   )         level    8""    monsoon        14.48112178   "
27.5,75.0,5.0,0,0,6,1,wet,2025,,,0.1,,"june 8,                           (northbound      gutter         southwest",
27.5,85.0,10.16,0,0,6,1,wet,2025,,,0.2032,monsoon,"60    2025     0327h   june                   )         level    8""    monsoon","60    2025     0327h   june                   )         level    8""    monsoon"
27.5,75.0,5.0,0,0,6,1,wet,2025,,,0.1,,"june 8,                               st. cor      gutter         southwest",
27.5,85.0,10.16,0,0,6,1,wet,2025,14.47623160467984,121.00263384904608,0.2032,monsoon,"61    2025     0100h   june            ruppe lane       level    8""    monsoon     14.47623160467984    121.00263384904608","61    2025     0100h   june            ruppe lane       level    8""    monsoon     14.47623160467984"
27.5,75.0,50.0,1,2,6,1,wet,2025,,,1.0,,"june 8,                                           waist          southwest",
27.5,85.0,46.99,1,2,6,1,wet,2025,14.468809635724792,121.02286236389642,0.9398,monsoon,"62    2025      0055h   june             urma drive    level    37""   monsoon                   14.468809635724792   121.02286236389642","62    2025      0055h   june             urma drive    level    37""   monsoon                   14.4"
27.5,75.0,5.0,0,0,6,1,wet,2025,,,0.1,,"june 8,                               vitalez     gutter         southwest",
27.5,85.0,10.16,0,0,6,1,wet,2025,14.509929413058678,121.00481253665896,0.2032,monsoon,"63    2025      0055h   june             cmpd. rd.     level    8""    monsoon                   14.509929413058678   121.00481253665896","63    2025      0055h   june             cmpd. rd.     level    8""    monsoon                   14.5"
27.5,75.0,25.0,1,1,6,1,wet,2025,,,0.5,,"june 8,                     don     el dorado     knee           southwest",
27.5,85.0,24.13,1,1,6,1,wet,2025,14.479417472626984,121.0219583637222,0.4826,monsoon,"64    2025      2250h   june    bosco       dulo       level    19""   monsoon                   14.479417472626984   121.02195836372219","64    2025      2250h   june    bosco       dulo       level    19""   monsoon                   14.4"
27.5,75.0,5.0,0,0,6,1,wet,2025,,,0.1,,"june 8,                                           gutter         southwest",
27.5,85.0,10.16,0,0,6,1,wet,2025,14.509593977286654,121.0065467618938,0.2032,monsoon,"65    2025      0055h   june             bricktown     level    8""    monsoon                   14.509593977286654   121.0065467618938","65    2025      0055h   june             bricktown     level    8""    monsoon                   14.5"
27.5,75.0,5.0,0,0,6,1,wet,2025,,,0.1,,"june 8,                                           gutter         southwest",
27.5,85.0,10.16,0,0,6,1,wet,2025,14.50872397049072,121.00797275836504,0.2032,monsoon,"66    2025      0055h   june              jetlane      level    8""    monsoon                   14.508723970490719   121.00797275836503","66    2025      0055h   june              jetlane      level    8""    monsoon                   14.5"
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 19,                             banana       gutter         southwest    of 2350h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.53155728358419,120.99754333812857,0.2032,,"68                                                              8""                    2025      14.53155728358419    120.99754333812857",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 19,                                          gutter         southwest    of 0535h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.530309941215238,120.99640924142598,0.2032,,"69                                                              8""                    2025      14.530309941215238   120.99640924142598",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 19,                                          knee           southwest    of 1550h,",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"2225h   july   baclaran bagong ilog             19""",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 19,                                         knee            southwest    of 2200h,",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"2225h   july   baclaran st. corner j.           19""",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 19,                  moonwal  soledad     gutter            southwest    of 0200h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.50699052941328,121.00090499894834,0.2032,,"72                                       village                8""                    2025      14.50699052941328    121.00090499894834",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 19,                    san                gutter             southwest       of 0255h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.49937472920392,120.99476367433316,0.2032,,"73                                                              8""                        2025      14.49937472920392    120.99476367433316",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 19,                    san       olivarez    gutter          southwest       of 0255h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.479556620675234,120.99770228116412,0.2032,,"74                                       northbound)            8""                        2025      14.479556620675234   120.99770228116412",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 19,                              leon st.    gutter          southwest       of 0535h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.48976955771457,121.01880403712052,0.2032,,"75                                         ibabaw               8""                        2025      14.48976955771457    121.01880403712053",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                             blk 2 sto    gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.503858197230144,120.9908283562313,0.2032,,"76                                                              8""    storm crising       2025      14.503858197230143   120.9908283562313",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                  moonwal               knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1000h   july           haise 1, 2, 3            19""    enchanced       of 1245h,",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                  moonwal                 knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1000h   july              galacia               19""    enchanced       of 1245h,",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                  moonwal     daang       gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,,121.01128560229236,0.2032,,"79                                                              8""    storm crising       2025                           121.01128560229235",
